-37,-251,-417,526,-374,-340,0,0
93,248,240,254,24,-856,0,0
328,-423,727,-864,3006,236,0,0
249,-40,629,-2060,3597,588,0,0
176,4,459,-1870,4030,-562,0,0
256,-124,675,-1740,3305,-869,0,0
359,-197,902,-907,2990,-613,0,0
479,-206,914,-922,3601,-143,0,0
610,775,922,-1346,4125,331,0,0
417,1266,879,-1472,4823,344,0,0
-92,803,451,-1739,6049,-606,0,0
-304,600,42,-843,6755,-783,0,0
-620,-178,-164,67,9829,-911,0,0
-1058,-199,-831,55,10089,-1172,0,0
-979,-363,-1112,646,3811,-1853,0,0
-772,-1167,-329,318,4470,-1318,0,0
-434,-749,-140,-528,4760,-1011,0,0
29,561,124,-283,4120,-749,0,0
262,1357,439,514,3785,-1111,0,0
295,1123,556,655,3816,-1352,0,0
401,484,786,1541,4207,-2052,0,0
676,-395,1388,1473,4794,-1778,0,0
924,-454,2015,926,5547,-1475,0,0
1097,-621,2391,1267,6116,-1229,0,0
958,-511,2327,1407,6927,-594,0,0
571,-32,1487,1044,6715,10,0,0
292,-92,439,741,3595,304,0,0
231,372,585,381,-634,359,0,0
485,486,1616,399,-1140,103,0,0
820,-349,2140,412,-79,224,0,0
1046,231,2189,479,-641,66,0,0
1079,843,2494,913,-1676,-267,0,0
917,235,2886,1063,-1381,-836,0,0
837,140,3405,1448,-805,-864,0,0
882,-401,4140,2404,18,-1084,0,0
1065,-427,4530,2733,141,-903,0,0
797,1128,3780,3565,-1004,-864,0,0
352,1846,2716,4723,-1859,-1803,0,0
-173,1888,2324,4292,-2214,-1373,0,0
-753,1557,2068,3185,-2462,-1108,0,0
-956,1665,1345,3818,-3021,-2356,0,0
-458,-349,387,4303,-3560,-2052,0,0
136,409,-449,4564,-3771,-718,0,0
220,2415,-601,6188,-4093,-1762,0,0
341,-736,-539,5973,-4278,-2107,0,0
476,-1675,-609,4305,-3998,-1316,0,0
443,-720,-1017,3988,-2943,-1396,0,0
196,-1880,-1728,4245,-701,-1706,0,0
-318,-1908,-2525,6641,960,-2050,0,0
-884,-2392,-2775,5601,992,-1746,0,0
-1289,-751,-3290,5627,866,-2197,0,0
-1172,-606,-3278,5372,-662,-2263,0,0
-1340,-1087,-3009,763,-1569,100,0,0
-1627,809,-3593,-190,-825,710,0,0
-1505,1004,-3800,-318,-988,412,0,0
-1322,249,-3215,-166,-975,771,0,0
-1638,-100,-2718,302,477,531,0,0
-1616,47,-2655,376,1453,-221,0,0
-1234,439,-2530,528,1788,-45,0,0
-865,831,-2001,439,1860,-462,0,0
-603,271,-1199,283,1321,-750,0,0
-279,-835,-380,268,3363,-28,0,0
-184,195,-652,423,7186,789,0,0
-449,1712,-1834,1276,7374,-360,0,0
-345,2040,-2181,1574,4611,-614,0,0
-355,2138,-1873,1904,6045,-855,0,0
-488,297,-1618,1471,6500,-462,0,0
-639,-888,-1178,147,3804,-3224,0,0
-390,-1671,-270,-248,3959,-1302,0,0
160,-1938,98,-1456,5844,381,0,0
680,1009,294,-1539,5947,-6,0,0
826,1935,812,-500,5639,-736,0,0
716,314,1264,-579,6098,-316,0,0
733,252,1430,-398,6436,63,0,0
686,1061,1689,-84,6168,274,0,0
454,662,1870,1526,6290,-289,0,0
287,-887,2759,3521,6885,-381,0,0
288,-1485,3872,4643,6816,-633,0,0
81,-2121,4042,5363,5625,-325,0,0
-137,-2513,4132,4643,4146,-133,0,0
-190,-1474,4658,2185,1781,-427,0,0
-167,-1747,4807,14,1049,-140,0,0
232,-2009,4533,-1102,1535,450,0,0
817,-1741,4132,-1762,1542,819,0,0
1291,-1306,3282,-2661,1343,-255,0,0
1761,-642,1978,-1089,798,-962,0,0
1829,-1543,1750,-693,7,869,0,0
1447,-1210,2007,547,-70,799,0,0
1067,-1091,2293,685,-777,-1155,0,0
1001,-647,2205,2459,-2790,-3542,0,0
667,-1293,1140,1264,-3838,-3255,0,0
