154,-27,426,1266,3057,-620,0,0
75,52,224,1396,3246,-611,0,0
-45,152,-81,1545,3373,-616,0,0
-215,184,-320,1570,3382,-630,0,0
-406,102,-387,1575,3364,-660,0,0
-564,-80,-322,1600,3439,-645,0,0
-661,-266,-253,1640,3580,-705,0,0
-645,-372,-238,1645,3563,-733,0,0
-530,-390,-263,1684,3669,-739,0,0
-339,-358,-324,1699,3779,-712,0,0
-86,-178,-379,1675,3801,-626,0,0
186,159,-374,1679,3813,-586,0,0
419,489,-284,1701,3758,-557,0,0
556,692,-131,1731,3656,-517,0,0
591,697,24,1711,3531,-469,0,0
568,610,129,1640,3408,-360,0,0
517,594,158,1620,3378,-319,0,0
455,600,108,1642,3389,-327,0,0
410,598,21,1593,3386,-288,0,0
374,676,-59,1575,3403,-304,0,0
354,778,-152,1606,3361,-367,0,0
348,817,-248,1593,3320,-402,0,0
343,872,-310,1447,3350,-445,0,0
407,1214,-302,1446,3580,-576,0,0
503,1564,-288,1737,4000,-802,0,0
408,1276,-624,1723,4102,-932,0,0
204,1182,-939,1250,3179,-895,0,0
-8,1464,-813,1498,3464,-1262,0,0
-269,739,-618,1523,3975,-1406,0,0
-408,19,-276,712,3516,-1204,0,0
-257,437,145,633,3373,-1245,0,0
-175,582,164,421,3673,-2000,0,0
82,823,-103,415,3553,-2281,0,0
134,599,-78,1144,3306,-1705,0,0
-146,-519,180,1266,3351,-951,0,0
-301,-1078,439,1005,3623,-401,0,0
-277,-882,426,1372,4335,-449,0,0
-300,-748,289,761,3024,-438,0,0
-275,-202,388,570,2571,-237,0,0
-261,298,346,1262,3600,71,0,0
-493,-169,126,1557,3980,181,0,0
-708,-821,63,1169,3853,378,0,0
-512,-253,100,1096,4096,203,0,0
145,1057,-9,1004,4215,-632,0,0
581,1060,-154,1141,3438,-914,0,0
418,442,-141,1771,3523,-299,0,0
-154,394,-180,2356,3705,-476,0,0
-610,149,-129,2014,2920,-1212,0,0
-739,-1457,-52,1759,2748,-2232,0,0
-446,-2572,-117,1092,2646,-2422,0,0
147,-1676,-108,997,2269,-2487,0,0
649,-1271,-41,876,1708,-2261,0,0
1115,-1330,117,757,1622,-2128,0,0
1500,-1394,246,959,1696,-1779,0,0
1736,-1727,91,1350,2556,-1634,0,0
1991,-2199,-143,1305,3262,-1460,0,0
2316,-1633,-357,1284,4011,-1316,0,0
2398,-1132,-440,1549,3676,-2002,0,0
2281,-1719,-464,1542,4566,-3275,0,0
2577,-1442,-543,515,4863,-3900,0,0
2959,-146,-334,1296,4438,-4747,0,0
3062,-695,-191,220,4420,-3484,0,0
3049,401,372,131,3166,-3405,0,0
2233,-111,609,-396,2568,-3715,0,0
1037,-249,363,-1553,2030,-3839,0,0
-358,881,202,-968,1609,-4130,0,0
-2347,-622,-160,158,2560,-6669,0,0
-2611,-1157,39,-249,3904,-2033,0,0
-2012,3869,-55,988,5810,-243,0,0
-3184,2495,-845,2264,6948,-1870,0,0
-4384,-155,-849,2153,7972,-4600,0,0
-4106,113,-499,124,10765,-1426,0,0
-3249,4777,-540,4027,9654,-405,0,0
-3791,2891,-1426,4094,6593,-2034,0,0
-3718,2404,-1367,1643,3436,-2624,0,0
-2021,5299,-1569,2718,2197,-2605,0,0
-944,6040,-1162,4008,-3147,-3640,0,0
-390,3739,-239,3597,-2251,-4009,0,0
105,1676,-286,4804,-751,-2100,0,0
-447,-910,-158,4905,-606,-2838,0,0
-526,-3720,612,1573,-398,-2885,0,0
226,-3251,1035,786,-73,-2914,0,0
1067,-2510,896,2124,228,-2484,0,0
1550,-3203,915,1943,733,-2157,0,0
2277,-2950,1028,1300,971,-1960,0,0
2860,-2782,1131,2195,1878,-2720,0,0
3524,-3439,772,1439,4726,-3320,0,0
4533,-2058,212,3639,10574,-3043,0,0
4410,-1138,-85,2114,9248,-3550,0,0
4183,496,781,1708,5991,-4776,0,0
4032,-563,1069,1671,5107,-2278,0,0
2795,-1982,944,898,3829,-4563,0,0
2313,-1525,626,-29,3411,-2906,0,0
1245,-975,484,-389,2249,-3592,0,0
-717,-2290,555,-3070,1190,-5428,0,0
-1810,-625,548,-2192,1570,-7043,0,0
-2302,-729,-41,-3079,2817,-5465,0,0
-1983,1430,-491,-1880,3795,-3282,0,0
-2205,2518,-1146,-3,4556,-4313,0,0
-2623,1267,-1109,618,4366,-3870,0,0
-2438,1204,-778,813,6520,-4316,0,0
-1972,1476,-404,1825,8125,-2873,0,0
-1714,2586,-180,2032,6373,-2320,0,0
-1601,3585,-454,3226,1330,757,0,0
-2227,3732,-1799,2259,1513,430,0,0
-3126,3854,-2316,1491,744,-1488,0,0
-2820,3603,-1890,1414,-159,-1484,0,0
-2329,3412,-1705,2866,1193,-1731,0,0
-1871,2738,-1037,4301,1258,-3450,0,0
-924,2278,-216,3448,103,-3451,0,0
-17,2303,331,3415,-1288,-3094,0,0
-119,-1907,226,3017,-1448,-2102,0,0
-270,-5099,157,1263,-797,-976,0,0
184,-3997,427,1163,-707,-1707,0,0
966,-2500,832,2027,-228,-3115,0,0
1715,-3139,1240,2527,1663,-3706,0,0
2508,-4863,1117,3201,6502,-3618,0,0
3374,-3914,269,1584,10327,-2303,0,0
3620,-723,156,2962,7653,-4742,0,0
3558,-2103,231,2633,9243,-4436,0,0
3772,-1714,66,878,7493,-2645,0,0
3583,135,446,886,5144,-3861,0,0
2925,-348,517,1063,4363,-3698,0,0
1760,-1807,392,-244,4046,-4657,0,0
1058,-1216,434,-1340,2588,-3478,0,0
140,471,442,-1103,2124,-2558,0,0
-1424,85,197,-1034,2924,-3127,0,0
-1998,1225,308,-1128,4397,-1199,0,0
-2349,3298,-2,91,5725,-1012,0,0
-3028,3398,-632,1849,6950,-2482,0,0
-3263,3362,-914,1502,7787,-2738,0,0
-3337,3147,-1591,4547,8414,-3294,0,0
-3173,1952,-1729,3958,8447,-2491,0,0
-2422,3102,-1406,4301,6778,-1550,0,0
-2025,2948,-1907,4401,3234,-1610,0,0
-1940,1570,-2693,3608,-50,-2296,0,0
-1587,1778,-1570,797,-2216,-2338,0,0
-648,4074,-62,1665,-1730,-3284,0,0
446,3950,201,3212,-531,-1747,0,0
568,1655,-173,3391,-630,-914,0,0
234,-186,-183,2354,-869,-1157,0,0
-30,-1360,489,1545,-847,-1045,0,0
-60,-1910,930,1119,-569,-777,0,0
176,-2356,860,1806,-807,-1238,0,0
384,-3167,808,2561,-817,-1771,0,0
616,-4752,987,3198,866,-3135,0,0
1623,-5410,1091,3934,4394,-4466,0,0
3118,-4898,736,5005,11124,-4851,0,0
3896,-3832,412,2967,9260,-4237,0,0
4520,-2506,655,3095,9744,-4778,0,0
5028,-1621,469,1888,8663,-2523,0,0
4544,-1339,629,1121,6523,-3072,0,0
3634,-1999,228,398,5668,-1861,0,0
2430,-1710,-11,-880,4234,-1899,0,0
1068,-825,74,-2840,1288,-1504,0,0
-670,1271,526,-2036,645,-3166,0,0
-2626,-306,1,-1642,2714,-3563,0,0
-2724,1722,-180,-714,4976,-1496,0,0
-3134,2757,-598,1085,6798,-3083,0,0
-3346,3334,-761,1515,7088,-3399,0,0
-3125,3348,-1324,1569,7953,-2359,0,0
-3051,4241,-1842,4201,8422,-1991,0,0
-3189,2322,-1491,3605,9793,-3166,0,0
-2232,3228,-886,3027,6247,-1240,0,0
-2125,3509,-1942,4779,1363,-2422,0,0
-1899,1816,-3143,3033,-139,-1818,0,0
-1788,1272,-2485,2699,-1822,-2799,0,0
-1286,1017,-1352,1959,-667,-2645,0,0
-621,1846,-455,3091,50,-2221,0,0
-337,562,-89,2911,-138,-2587,0,0
57,-701,198,2070,-696,-2481,0,0
432,-1123,718,2194,-578,-2457,0,0
818,-1937,1143,2965,-135,-2182,0,0
1155,-3317,1376,2822,281,-2265,0,0
1917,-3670,1645,2730,1364,-3079,0,0
2981,-3247,2105,3338,3903,-4088,0,0
3843,-3780,1863,3413,8259,-3594,0,0
4342,-3076,1231,3418,9621,-3084,0,0
4198,-1676,1038,3204,7324,-3961,0,0
4146,-2204,1074,3102,8258,-3119,0,0
4158,-2145,837,816,6740,-1533,0,0
3427,-411,912,433,3143,-2797,0,0
2194,-1267,290,270,2814,-3173,0,0
1044,-1458,159,-1973,1549,-3541,0,0
-160,-442,522,-2284,575,-3754,0,0
-1868,14,448,-1927,1949,-5410,0,0
-2665,-309,70,-2113,2869,-4449,0,0
-2409,1512,-294,-1154,3752,-2272,0,0
-2361,3661,-768,1788,5775,-1739,0,0
-3250,1920,-1200,1526,6531,-2870,0,0
-2696,3517,-1157,941,7777,456,0,0
-2665,5855,-1875,4420,9788,92,0,0
-3474,4033,-2571,4919,9847,-1347,0,0
-3221,4451,-2504,4112,7886,-7,0,0
-2562,6258,-2312,5691,3917,-1145,0,0
-1703,3535,-3072,7090,-587,-3962,0,0
-630,1589,-2822,6114,-3451,-3937,0,0
-293,1632,-1172,4575,-1447,-2918,0,0
-269,-148,38,4115,-3,-1527,0,0
57,-1803,427,3263,-745,-2106,0,0
572,-3609,362,2163,-612,-2226,0,0
1288,-3349,761,1391,593,-1355,0,0
1754,-2254,1317,2888,701,-1676,0,0
1964,-2946,1833,3481,1535,-2388,0,0
2519,-4152,2091,3829,3375,-3977,0,0
3680,-5176,1758,3420,7533,-3610,0,0
4658,-4003,1149,2485,9414,-2618,0,0
4678,-1557,707,2755,8630,-2969,0,0
4349,-728,790,1978,6930,-2473,0,0
4137,-851,1285,1236,5934,-1541,0,0
3463,-580,1587,-105,3419,-1259,0,0
2092,-1081,1168,-805,1662,-2173,0,0
1073,-832,754,-1412,395,-2758,0,0
-189,-1164,380,-2350,30,-3739,0,0
-1449,23,258,-1650,108,-4734,0,0
-2854,223,-19,-880,3057,-6525,0,0
-2827,1001,-173,-785,4063,-3234,0,0
-2774,2413,-613,744,5204,-2204,0,0
-2863,4146,-915,1636,6664,-1515,0,0
-3286,4068,-1426,3123,8144,-3399,0,0
-3269,2562,-1935,2647,7602,-763,0,0
-3681,1646,-2111,3181,9603,-2142,0,0
-3243,2775,-1712,1996,9693,-658,0,0
-2791,4601,-2132,5127,7900,-1947,0,0
-2361,3523,-2369,4564,3889,-2833,0,0
-1671,2444,-1849,4435,-857,-2994,0,0
-1118,1554,-819,2904,-3685,-3954,0,0
170,2731,323,3027,-2044,-2278,0,0
632,1340,89,4010,-1291,-1138,0,0
464,-1115,-55,3059,-722,-1422,0,0
488,-1900,531,2507,-66,-1516,0,0
605,-2346,1398,2893,-71,-1530,0,0
792,-3484,1991,2943,394,-1607,0,0
1261,-4167,2202,3286,1178,-2332,0,0
2107,-4833,2212,3044,3002,-2920,0,0
3282,-4737,1886,3443,6306,-2778,0,0
4213,-4369,844,3182,9339,-1390,0,0
4004,-2431,0,2493,7269,-1939,0,0
3557,-1077,341,2409,6842,-3463,0,0
3434,-1579,737,1270,5901,-2076,0,0
3086,-856,1126,65,3299,-2137,0,0
2301,-506,985,261,1881,-2638,0,0
1139,-679,651,-904,1384,-4030,0,0
248,-666,536,-1245,1525,-5199,0,0
-875,76,336,-1592,1581,-5438,0,0
-2336,-252,-164,-1408,2779,-6071,0,0
-2525,766,-591,-1101,3922,-3277,0,0
-2425,2308,-962,301,4818,-2244,0,0
-2457,3135,-1364,1516,5884,-1220,0,0
-2925,2975,-1815,2451,7326,-1956,0,0
-3120,3414,-2073,3164,7900,-705,0,0
-3614,2660,-2148,3649,8864,-1769,0,0
-3141,3209,-1962,4404,8690,-643,0,0
-3365,2575,-2047,4285,6839,-2876,0,0
-2496,2535,-1807,2910,3899,-1871,0,0
-1826,3144,-2098,3755,113,-3015,0,0
-993,3351,-1547,2310,-2826,-3047,0,0
-435,3083,-841,3348,-1925,-2661,0,0
-189,686,-687,3407,-856,-2043,0,0
104,-555,-502,3124,-873,-1935,0,0
235,-1226,132,2549,-735,-1892,0,0
318,-1586,869,2141,-768,-1215,0,0
402,-2250,1315,2815,-698,-1252,0,0
704,-3482,1328,2704,-98,-1369,0,0
1418,-3733,1440,3128,1463,-2079,0,0
2495,-3910,1669,3751,5754,-2565,0,0
3370,-6632,1350,5072,12400,-2278,0,0
3717,-3849,1152,2959,9635,-2072,0,0
4072,-1657,1898,2611,8667,-4129,0,0
4386,-1773,2109,2316,8258,-1791,0,0
3894,-2438,1650,1010,6769,-2440,0,0
3311,-2020,737,1081,5864,-2925,0,0
2415,-1083,273,320,5180,-3067,0,0
1078,-1604,426,-1640,2251,-2924,0,0
-402,-925,374,-1837,2001,-3150,0,0
-1952,-158,142,-1282,2758,-4297,0,0
-2546,119,-270,-1295,3877,-3486,0,0
-2189,1187,-461,-578,4488,-3419,0,0
-1686,2815,-658,-287,4529,-825,0,0
-1966,3588,-1231,1836,6403,-680,0,0
-2648,3457,-1787,1608,7803,-522,0,0
-2986,4501,-2112,3633,8739,-3077,0,0
-2253,4294,-1946,2238,8014,9,0,0
-1707,6146,-1598,5158,6741,-2,0,0
-2269,2981,-2459,4488,3196,-1892,0,0
-2397,519,-3075,2103,-1194,-1792,0,0
-1337,2876,-2020,2182,-1944,-2268,0,0
-307,3502,-1289,4665,-429,-2386,0,0
-169,971,-1037,4194,-978,-1802,0,0
78,-294,-553,3785,-1306,-1962,0,0
379,-997,272,3193,-1228,-1576,0,0
367,-1915,1049,3337,-864,-1431,0,0
311,-3325,1377,3637,-396,-1542,0,0
615,-4137,1446,3622,39,-2030,0,0
1435,-4133,1983,4590,2322,-3265,0,0
2623,-5187,2326,5598,7949,-3438,0,0
3623,-5101,2002,4719,11783,-1997,0,0
4300,-2841,2031,3230,9803,-3361,0,0
4733,-2189,2247,3550,9653,-3622,0,0
4602,-2804,1602,1552,7630,-1334,0,0
3815,-2737,851,712,5321,-1398,0,0
2986,-1909,205,431,3977,-863,0,0
1544,-1215,-20,-778,2438,-2257,0,0
566,-171,271,-2057,579,-2685,0,0
-1125,487,555,-1227,708,-5824,0,0
-2792,-1246,42,-1869,2372,-6337,0,0
-2271,121,-105,-1770,3302,-4119,0,0
-2145,735,-455,-1025,3457,-4882,0,0
-1588,2369,-522,-1161,4403,-2021,0,0
-1741,3497,-1210,1047,5341,-2746,0,0
-2146,2371,-1862,1128,5693,-3227,0,0
-2064,2235,-1616,1459,6373,-2961,0,0
-1512,4023,-668,2780,7001,-203,0,0
-1920,3316,-323,4144,6568,-1678,0,0
-1981,1566,-993,1756,3821,-135,0,0
-1891,3403,-1644,1816,188,-108,0,0
-1839,3067,-2050,1812,-1213,-1503,0,0
-832,2489,-1990,1730,-1090,-568,0,0
-890,2480,-1714,2749,-245,-1545,0,0
-828,2402,-1055,3315,-90,-2055,0,0
-660,1425,-447,4479,-997,-2485,0,0
-389,-655,275,3907,-932,-2265,0,0
